area,num_ev,latitude,longitude
Lyari,202,24.848839,67.018727
Shah Faisal,385,24.876233,67.140639
Korangi,468,24.837015,67.135214
Gulberg,380,24.913945,67.088486
Lyari,366,24.850047,67.005687
Malir,495,24.894709,67.215794
Landhi,115,24.84005,67.208054
DHA,489,24.821634,67.071165
North Nazimabad,239,24.938928,67.031904
Orangi Town,490,24.949976,66.951982
Korangi,254,24.84315,67.130768
DHA,469,24.820459,67.057478
Korangi,163,24.834413,67.12972
Gulshan-e-Iqbal,292,24.920566,67.109304
Clifton,427,24.811739,67.024594
Malir,259,24.889135,67.221598
Korangi,162,24.845591,67.127034
Malir,179,24.884419,67.215137
Malir,361,24.882953,67.223366
Clifton,267,24.812886,67.027901
Lyari,477,24.8521,67.009586
Korangi,39,24.83645,67.128256
Saddar,289,24.856252,67.01737
North Nazimabad,412,24.938954,67.046598
DHA,30,24.81894,67.066528
Gulshan-e-Iqbal,178,24.919619,67.112294
Orangi Town,330,24.958932,66.965114
SITE,319,24.920921,66.996448
North Nazimabad,81,24.950713,67.031736
Gulberg,69,24.921865,67.079975
DHA,186,24.818182,67.057175
Lyari,25,24.84837,67.011757
DHA,443,24.821834,67.061149
Korangi,222,24.838964,67.140565
Gulberg,202,24.924571,67.080894
SITE,9,24.915107,66.993052
Malir,205,24.884575,67.220789
Shah Faisal,185,24.866226,67.14741
Malir,453,24.892062,67.213095
North Nazimabad,69,24.935212,67.030907
Gulshan-e-Iqbal,116,24.928133,67.094111
Korangi,59,24.83844,67.133005
Lyari,50,24.859368,67.01933
Lyari,175,24.850814,67.001179
SITE,59,24.910715,66.98544
Gulberg,486,24.922594,67.071334
North Nazimabad,28,24.951987,67.040958
Gulberg,300,24.926525,67.083603
Gulberg,373,24.927258,67.086118
Shah Faisal,354,24.879954,67.150366
North Nazimabad,496,24.932598,67.035601
Lyari,415,24.854517,67.018899
North Nazimabad,230,24.936863,67.040584
Shah Faisal,251,24.873266,67.15589
Lyari,85,24.855522,67.018563
Landhi,458,24.849274,67.201708
Orangi Town,214,24.95198,66.963456
Gulberg,264,24.913316,67.077357
Shah Faisal,55,24.872023,67.15366
DHA,32,24.821986,67.060729
Saddar,332,24.859232,67.017757
Gulshan-e-Iqbal,239,24.921602,67.111703
Malir,269,24.883281,67.222874
Landhi,270,24.84302,67.190819
SITE,77,24.911287,66.984076
Malir,84,24.880201,67.218886
Gulshan-e-Iqbal,285,24.919691,67.10126
Malir,183,24.898687,67.207122
Gulberg,377,24.925614,67.070245
Clifton,411,24.805823,67.037739
Gulberg,181,24.911784,67.086665
SITE,424,24.910141,66.999464
North Nazimabad,453,24.942256,67.029057
Malir,203,24.883082,67.212814
Orangi Town,114,24.952876,66.962235
Shah Faisal,302,24.864531,67.143978
Shah Faisal,398,24.869684,67.145953
Saddar,165,24.854601,67.015094
Lyari,82,24.852169,67.000654
North Nazimabad,135,24.941258,67.04657
Saddar,468,24.864455,67.013085
Clifton,446,24.81407,67.027168
Malir,107,24.884006,67.20943
Korangi,15,24.850295,67.128341
Gulberg,365,24.926742,67.089282
Korangi,437,24.836867,67.139424
Lyari,47,24.857701,67.008748
Gulberg,279,24.918656,67.077523
Landhi,178,24.855607,67.208311
Landhi,364,24.859651,67.204934
Gulshan-e-Iqbal,146,24.932626,67.105534
Landhi,243,24.848599,67.200478
North Nazimabad,89,24.934861,67.040196
Korangi,171,24.841074,67.131631
Clifton,51,24.805362,67.021362
Gulshan-e-Iqbal,333,24.916241,67.109543
SITE,400,24.920249,66.997565
Landhi,236,24.84407,67.198698
Lyari,237,24.841599,67.001347
Gulberg,296,24.927919,67.074972
DHA,369,24.817622,67.063441
Shah Faisal,434,24.861316,67.14862
Landhi,317,24.843339,67.20046
Gulshan-e-Iqbal,173,24.92381,67.111858
Shah Faisal,370,24.868438,67.14369
Malir,269,24.884639,67.205396
Orangi Town,442,24.953535,66.950855
SITE,493,24.922998,66.996802
North Nazimabad,494,24.94074,67.044978
Gulshan-e-Iqbal,380,24.919674,67.10141
Gulshan-e-Iqbal,358,24.921792,67.10933
Landhi,144,24.850088,67.195042
Clifton,200,24.809824,67.019937
Orangi Town,85,24.943669,66.968564
Orangi Town,420,24.945174,66.958724
DHA,172,24.805125,67.067891
Clifton,106,24.810315,67.019219
Clifton,47,24.809086,67.037897
DHA,440,24.818513,67.07281
Landhi,208,24.857737,67.203349
North Nazimabad,283,24.935057,67.031152
Landhi,469,24.841941,67.195729
Landhi,100,24.843892,67.203417
Gulberg,73,24.92858,67.083486
Orangi Town,257,24.959829,66.968029
Shah Faisal,123,24.873354,67.143466
Malir,96,24.89509,67.217289
DHA,280,24.811456,67.063334
Saddar,444,24.850563,67.012939
Gulshan-e-Iqbal,287,24.921623,67.109267
Gulshan-e-Iqbal,39,24.929562,67.109509
Gulberg,85,24.915577,67.077553
Clifton,14,24.813522,67.026719
Malir,176,24.894133,67.21826
North Nazimabad,73,24.95199,67.034148
Orangi Town,106,24.944617,66.961642
Gulshan-e-Iqbal,37,24.921821,67.09831
Gulberg,440,24.917309,67.081188
Landhi,41,24.84532,67.199292
Gulshan-e-Iqbal,293,24.924752,67.107558
Korangi,177,24.845572,67.126339
Orangi Town,20,24.950781,66.959929
Landhi,132,24.846213,67.208215
Landhi,362,24.854356,67.203644
DHA,274,24.821963,67.068565
Shah Faisal,129,24.877684,67.156212
North Nazimabad,446,24.933871,67.028595
Gulberg,466,24.915133,67.072866
North Nazimabad,462,24.948688,67.036549
Gulshan-e-Iqbal,487,24.922164,67.108394
Lyari,88,24.859623,67.00085
Lyari,334,24.856888,67.014954
Clifton,20,24.806446,67.024262
DHA,273,24.807444,67.076276
SITE,126,24.921844,66.988238
Gulshan-e-Iqbal,483,24.926541,67.101239
Korangi,31,24.83227,67.128297
DHA,89,24.813759,67.060217
North Nazimabad,124,24.942914,67.038854
North Nazimabad,345,24.942793,67.032775
North Nazimabad,431,24.94168,67.031561
DHA,443,24.818088,67.074972
Clifton,99,24.810568,67.024821
Shah Faisal,263,24.867826,67.156254
Saddar,28,24.858304,67.01377
Malir,275,24.89231,67.207808
North Nazimabad,421,24.944176,67.045561
Gulshan-e-Iqbal,439,24.929755,67.109913
Landhi,250,24.859593,67.204402
SITE,172,24.915893,66.982941
North Nazimabad,16,24.942276,67.029759
Landhi,478,24.849558,67.198751
Gulberg,67,24.915854,67.084524
Landhi,172,24.84248,67.209476
Shah Faisal,84,24.869231,67.140158
Korangi,121,24.832677,67.129316
DHA,107,24.816262,67.060453
Lyari,470,24.848909,67.019835
Landhi,153,24.857803,67.206875
North Nazimabad,222,24.949781,67.032281
Clifton,216,24.81882,67.036704
Gulshan-e-Iqbal,298,24.921699,67.101982
Landhi,30,24.858625,67.206502
Orangi Town,197,24.955609,66.960382
North Nazimabad,181,24.935944,67.029401
Lyari,495,24.840724,67.011044
Landhi,432,24.848012,67.209653
Saddar,488,24.855477,67.00839
Landhi,269,24.855937,67.208965
North Nazimabad,467,24.949738,67.03271
North Nazimabad,449,24.94473,67.029319
DHA,96,24.806015,67.070032
Saddar,293,24.867804,67.004681
Landhi,265,24.842083,67.201207
Korangi,448,24.841526,67.137766
North Nazimabad,467,24.932807,67.040471
Gulshan-e-Iqbal,371,24.921112,67.104954
North Nazimabad,380,24.948393,67.039538
Korangi,89,24.846463,67.135887
Gulberg,227,24.926557,67.080008
Korangi,211,24.848608,67.139528
Clifton,252,24.808691,67.023924
Clifton,223,24.811528,67.037937
Gulshan-e-Iqbal,8,24.935126,67.107112
Korangi,126,24.849061,67.128009
Shah Faisal,458,24.875728,67.147477
Shah Faisal,182,24.873532,67.151762
Lyari,294,24.84184,67.015038
Clifton,101,24.820927,67.038494
SITE,106,24.917871,66.98367
Lyari,86,24.854233,67.014375
Landhi,278,24.845601,67.20815
Gulberg,43,24.915136,67.085943
DHA,443,24.819185,67.073828
Korangi,452,24.846685,67.142529
North Nazimabad,35,24.944966,67.033244
North Nazimabad,74,24.932578,67.038635
Orangi Town,193,24.947943,66.953529
Saddar,158,24.868841,67.005632
Saddar,237,24.85176,67.003606
Malir,142,24.883587,67.209036
Landhi,68,24.842759,67.207062
Clifton,495,24.811323,67.035125
SITE,187,24.927567,66.999361
North Nazimabad,343,24.939252,67.04606
Korangi,47,24.846797,67.132884
Lyari,479,24.850912,67.003562
Korangi,264,24.843906,67.141697
Gulshan-e-Iqbal,359,24.917532,67.096651
DHA,11,24.812372,67.057179
North Nazimabad,375,24.935494,67.036746
North Nazimabad,211,24.946753,67.039383
Clifton,477,24.811135,67.031775
SITE,210,24.91803,66.986932
Malir,278,24.898481,67.223158
Clifton,433,24.805738,67.031957
Clifton,363,24.805501,67.029441
North Nazimabad,90,24.942671,67.046758
Gulshan-e-Iqbal,473,24.929458,67.107128
Lyari,188,24.854799,67.009373
Orangi Town,292,24.953185,66.956726
Shah Faisal,414,24.86265,67.151778
SITE,419,24.925532,66.986136
North Nazimabad,350,24.945616,67.041505
SITE,34,24.924886,66.986268
Shah Faisal,442,24.866355,67.144413
Saddar,15,24.852298,67.011916
Korangi,99,24.839644,67.137656
North Nazimabad,226,24.939708,67.042523
Shah Faisal,252,24.87894,67.150311
Orangi Town,29,24.958463,66.965558
Shah Faisal,198,24.867023,67.153267
Landhi,216,24.856981,67.199394
Saddar,244,24.869321,67.000955
Landhi,483,24.851074,67.209802
Gulshan-e-Iqbal,135,24.928026,67.112097
Orangi Town,310,24.9551,66.969986
Clifton,457,24.811662,67.025006
Malir,460,24.881487,67.206051
Korangi,156,24.832818,67.129354
SITE,393,24.910516,66.983163
Malir,114,24.884161,67.219509
Clifton,336,24.817832,67.025985
Gulshan-e-Iqbal,307,24.917702,67.104499
Malir,38,24.884734,67.218493
Landhi,392,24.859254,67.195433
Korangi,362,24.832552,67.139553
Lyari,133,24.855201,67.011825
SITE,391,24.912092,66.991948
Gulshan-e-Iqbal,497,24.935275,67.111087
SITE,321,24.913467,66.985438
Shah Faisal,37,24.863062,67.143489
Landhi,61,24.849724,67.205753
Landhi,420,24.845964,67.203473
North Nazimabad,90,24.950795,67.039994
Saddar,285,24.858201,67.018894
North Nazimabad,160,24.947162,67.041709
Gulberg,120,24.927087,67.076949
Orangi Town,240,24.951061,66.968721
DHA,207,24.809643,67.065997
North Nazimabad,436,24.94208,67.028977
Shah Faisal,46,24.878503,67.14148
Landhi,202,24.854452,67.206059
Lyari,418,24.8441,67.004043
DHA,27,24.820291,67.065681
Orangi Town,121,24.950467,66.957917
Gulshan-e-Iqbal,331,24.91916,67.097831
Clifton,216,24.809595,67.030642
SITE,373,24.922641,66.98793
Lyari,499,24.842568,67.004123
SITE,396,24.922312,66.992856
DHA,298,24.819733,67.074126
Gulberg,399,24.914965,67.076577
Orangi Town,101,24.959188,66.953279
Orangi Town,198,24.940637,66.9661
Orangi Town,470,24.944878,66.952856
Orangi Town,492,24.957561,66.9514
Korangi,244,24.837559,67.140147
North Nazimabad,426,24.938801,67.033394
Lyari,415,24.842622,67.007457
Saddar,380,24.867964,67.019501
Clifton,82,24.821782,67.020034
SITE,386,24.926339,66.994524
Lyari,324,24.847829,67.009087
Orangi Town,133,24.959512,66.958926
Gulshan-e-Iqbal,133,24.929029,67.106004
Gulshan-e-Iqbal,92,24.916968,67.104407
Gulshan-e-Iqbal,312,24.933791,67.110764
DHA,137,24.81179,67.065815
North Nazimabad,223,24.946215,67.043936
Shah Faisal,342,24.863897,67.157138
North Nazimabad,150,24.940184,67.036625
Malir,471,24.887865,67.220813
Gulberg,46,24.929045,67.07947
Clifton,336,24.816888,67.036433
Gulberg,309,24.919674,67.074169
North Nazimabad,398,24.935647,67.044087
Shah Faisal,147,24.87697,67.153429
Shah Faisal,110,24.876066,67.150686
DHA,115,24.814814,67.076252
Saddar,458,24.867527,67.018239
SITE,448,24.924818,66.990068
North Nazimabad,466,24.95168,67.039952
Clifton,233,24.811783,67.020815
Gulberg,67,24.912114,67.074212
Korangi,8,24.83433,67.141974
Orangi Town,123,24.953456,66.961466
Korangi,36,24.832353,67.131486
Lyari,436,24.854019,67.002777
Korangi,497,24.836133,67.132117
Korangi,165,24.844685,67.139011
Shah Faisal,193,24.871174,67.146183
Lyari,208,24.847638,67.000393
Korangi,462,24.848259,67.129014
Gulshan-e-Iqbal,300,24.932095,67.107052
Saddar,481,24.856148,67.009154
Shah Faisal,374,24.863437,67.154697
Saddar,280,24.869082,67.00323
Korangi,43,24.84924,67.123091
Shah Faisal,116,24.8707,67.158292
Lyari,186,24.856347,67.00719
Gulberg,133,24.919162,67.077735
North Nazimabad,230,24.949385,67.038937
Saddar,192,24.864037,67.009919
Gulshan-e-Iqbal,42,24.924243,67.100106
Clifton,275,24.80778,67.0387
Landhi,318,24.855209,67.209939
Shah Faisal,275,24.877894,67.147074
Saddar,398,24.863476,67.007781
Shah Faisal,372,24.860788,67.142103
Korangi,172,24.838561,67.141174
North Nazimabad,350,24.945564,67.032277
North Nazimabad,161,24.947954,67.039048
Orangi Town,412,24.942778,66.954435
Shah Faisal,169,24.87373,67.143909
Saddar,216,24.854755,67.010639
Korangi,219,24.843014,67.133979
Gulberg,379,24.912823,67.075221
Saddar,362,24.869734,67.009302
Landhi,220,24.847325,67.204737
Malir,196,24.888272,67.2157
SITE,31,24.913377,66.995872
Clifton,143,24.822349,67.033362
North Nazimabad,343,24.933327,67.034922
DHA,281,24.814772,67.071023
SITE,414,24.928762,66.991137
Clifton,253,24.813966,67.020187
North Nazimabad,51,24.942062,67.043113
Orangi Town,29,24.946722,66.958006
Landhi,248,24.845657,67.193111
DHA,250,24.8126,67.067583
Lyari,482,24.856318,67.010967
Gulberg,109,24.919413,67.075638
DHA,190,24.809609,67.07019
SITE,290,24.912178,66.997569
Korangi,333,24.847709,67.129323
Gulberg,92,24.911341,67.088253
Korangi,28,24.837152,67.12378
DHA,291,24.821771,67.057684
Korangi,136,24.84133,67.127196
Lyari,7,24.840179,67.004713
Orangi Town,41,24.943459,66.966526
Korangi,211,24.842158,67.127401
Malir,411,24.889534,67.216758
Malir,419,24.890005,67.218142
Gulshan-e-Iqbal,154,24.934787,67.102563
DHA,332,24.80981,67.063388
SITE,494,24.928453,66.997773
Landhi,477,24.856373,67.195206
Gulshan-e-Iqbal,281,24.922895,67.096095
Landhi,40,24.840286,67.191944
Clifton,371,24.806783,67.036349
Korangi,358,24.840979,67.126188
North Nazimabad,348,24.951822,67.034525
SITE,301,24.927197,66.986586
Saddar,252,24.852829,67.014428
Lyari,61,24.846626,67.01101
DHA,446,24.808331,67.066389
Malir,428,24.88454,67.222258
Shah Faisal,103,24.868507,67.148951
SITE,275,24.92629,66.982133
Lyari,283,24.840005,67.017462
North Nazimabad,115,24.949715,67.028826
Lyari,35,24.847355,67.005038
Shah Faisal,328,24.872036,67.159876
Korangi,85,24.833306,67.131307
Malir,29,24.894411,67.217776
SITE,124,24.924882,66.980677
Saddar,225,24.85457,67.012717
Saddar,152,24.866792,67.018946
Clifton,247,24.808223,67.021986
Gulshan-e-Iqbal,299,24.936121,67.101101
Orangi Town,28,24.958377,66.968198
Clifton,451,24.809672,67.022486
Saddar,364,24.866836,67.013057
Lyari,438,24.852195,67.018681
Malir,347,24.880728,67.215849
SITE,116,24.915975,66.989687
Korangi,500,24.848897,67.14119
North Nazimabad,69,24.951774,67.037716
Gulshan-e-Iqbal,320,24.936073,67.093326
DHA,149,24.816711,67.057392
Landhi,227,24.859114,67.194896
Saddar,175,24.863168,67.013651
DHA,156,24.807878,67.062776
DHA,214,24.803375,67.071464
SITE,137,24.911472,66.999597
Landhi,452,24.854101,67.195483
Malir,438,24.887646,67.217374
Korangi,84,24.850237,67.131559
Gulberg,160,24.913775,67.075702
Gulberg,397,24.928261,67.079253
DHA,421,24.813305,67.060621
DHA,491,24.808389,67.075143
Gulberg,94,24.925442,67.08173
Shah Faisal,278,24.865104,67.140694
North Nazimabad,171,24.943229,67.033322
Gulberg,161,24.929571,67.072819
Shah Faisal,45,24.874056,67.153598
Saddar,6,24.864099,67.009788
Orangi Town,430,24.942676,66.958337
Gulberg,21,24.915731,67.078102
Korangi,325,24.8336,67.13877
Gulberg,156,24.927528,67.083876
Lyari,387,24.845113,67.003191
Shah Faisal,8,24.865985,67.15718
Korangi,311,24.834249,67.133449
SITE,289,24.915332,66.990148
Gulberg,323,24.915118,67.081199
Orangi Town,46,24.952849,66.965837
Malir,410,24.883293,67.205674
Clifton,51,24.810212,67.035049
Malir,459,24.898581,67.222206
Korangi,266,24.845961,67.123406
Shah Faisal,172,24.876636,67.158301
Shah Faisal,133,24.879059,67.151196
Landhi,304,24.854384,67.192943
Gulberg,348,24.926522,67.082312
Shah Faisal,44,24.87502,67.150284
Lyari,105,24.840058,67.007057
SITE,242,24.923988,66.992397
Saddar,472,24.867392,67.011496
North Nazimabad,80,24.945379,67.028139
Lyari,451,24.842066,67.010685
Korangi,56,24.834172,67.127506
Shah Faisal,488,24.879205,67.141359
Korangi,221,24.846132,67.126218
SITE,204,24.920247,66.98099
Saddar,344,24.866513,67.00144
Gulshan-e-Iqbal,495,24.933977,67.102153
North Nazimabad,367,24.949151,67.044303
Saddar,215,24.868253,67.018582
Shah Faisal,15,24.871801,67.140783
Gulberg,127,24.923805,67.084799
Korangi,83,24.84681,67.128665
Lyari,335,24.852847,67.008704
North Nazimabad,37,24.937105,67.029145
Malir,413,24.890183,67.223692
Shah Faisal,22,24.878164,67.147494
Clifton,457,24.817641,67.02486
Saddar,479,24.860802,67.002975
Malir,373,24.883163,67.224475
North Nazimabad,351,24.945781,67.041594
Korangi,316,24.834705,67.125234
SITE,50,24.91379,66.995295
DHA,223,24.808163,67.060979
DHA,186,24.821242,67.057522
SITE,116,24.920439,66.993251
Saddar,295,24.86646,67.004072
North Nazimabad,203,24.94875,67.032578
Korangi,195,24.845684,67.136236
Lyari,361,24.846396,67.011322
DHA,313,24.821479,67.066264
Clifton,37,24.817015,67.030451
Gulshan-e-Iqbal,375,24.923036,67.112293
Lyari,364,24.859526,67.004627
Gulberg,142,24.91403,67.072434
Orangi Town,94,24.944324,66.967716
SITE,357,24.915331,66.982829
Orangi Town,236,24.946499,66.95587
Orangi Town,25,24.956387,66.963451
North Nazimabad,449,24.935131,67.043535
Orangi Town,411,24.955065,66.965589
Landhi,62,24.851205,67.204576
Landhi,329,24.851956,67.209845
North Nazimabad,251,24.94752,67.028327
North Nazimabad,60,24.943228,67.032975
Malir,405,24.898972,67.207862
Lyari,425,24.855971,67.00518
DHA,262,24.811959,67.064636
Orangi Town,334,24.955841,66.963243
Gulshan-e-Iqbal,239,24.927305,67.100777
Clifton,11,24.823008,67.031754
Landhi,235,24.857601,67.193861
DHA,316,24.810969,67.075769
Lyari,307,24.840418,67.002094
Saddar,274,24.85182,67.001152
Korangi,384,24.840209,67.137541
DHA,111,24.805367,67.074453
Lyari,190,24.859426,67.009003
Saddar,152,24.851273,67.014483
Gulberg,375,24.923184,67.084617
Landhi,158,24.849851,67.203782
North Nazimabad,53,24.948643,67.044837
Landhi,445,24.845567,67.20029
Orangi Town,473,24.947971,66.95035
SITE,499,24.910835,66.996947
Gulshan-e-Iqbal,486,24.918923,67.104791
SITE,399,24.927658,66.984336
Gulberg,413,24.928648,67.080417
DHA,441,24.822281,67.062895
Landhi,418,24.844233,67.197712
Clifton,52,24.81831,67.021511
Saddar,206,24.86424,67.010389
North Nazimabad,194,24.933025,67.036283
Gulshan-e-Iqbal,30,24.924463,67.093754
Gulberg,434,24.910572,67.085822
Malir,411,24.892903,67.206807
Saddar,104,24.854895,67.003602
Gulberg,88,24.914793,67.078096
Gulberg,243,24.910349,67.08021
Korangi,424,24.833677,67.127408
Clifton,158,24.809528,67.024269
Landhi,163,24.857943,67.191899
Orangi Town,244,24.954593,66.955044
Shah Faisal,436,24.871289,67.14827
Landhi,399,24.848745,67.190235
Saddar,348,24.854906,67.017637
Orangi Town,13,24.95431,66.95164
SITE,213,24.910004,66.986494
Malir,325,24.88577,67.220782
SITE,211,24.914264,66.982198
Korangi,439,24.843222,67.132733
DHA,338,24.809409,67.07149
Gulberg,72,24.919471,67.070479
Gulberg,341,24.920192,67.084966
Clifton,182,24.819643,67.019445
Saddar,288,24.858328,67.019084
SITE,246,24.910345,66.98397
SITE,426,24.913802,66.987964
North Nazimabad,243,24.951376,67.02962
North Nazimabad,378,24.942544,67.034216
Saddar,352,24.854881,67.013479
Gulshan-e-Iqbal,44,24.926425,67.102156
Gulshan-e-Iqbal,63,24.931776,67.101033
Landhi,161,24.849506,67.205502
Orangi Town,240,24.943192,66.958855
Orangi Town,216,24.956297,66.96563
Saddar,138,24.852578,67.010346
Orangi Town,296,24.955271,66.968855
North Nazimabad,444,24.935567,67.044032
Gulshan-e-Iqbal,137,24.926782,67.097861
SITE,422,24.928384,66.999002
Lyari,235,24.842805,67.019382
DHA,89,24.809009,67.072925
Shah Faisal,8,24.878327,67.15087
Gulberg,174,24.927332,67.086133
Landhi,451,24.841054,67.204855
DHA,66,24.813734,67.071227
Orangi Town,217,24.949646,66.965739
Gulberg,478,24.913574,67.086898
Gulberg,12,24.91507,67.080088
North Nazimabad,370,24.943565,67.030618
Clifton,210,24.816903,67.036918
Korangi,237,24.842477,67.141291
Saddar,160,24.858823,67.010259
Lyari,200,24.845443,67.005394
North Nazimabad,271,24.938713,67.040708
Gulberg,429,24.927275,67.088526
Landhi,460,24.840222,67.202703
DHA,393,24.815682,67.069216
Clifton,76,24.816477,67.026639
Landhi,70,24.852075,67.190291
Landhi,130,24.840453,67.209057
Shah Faisal,468,24.876892,67.156906
Gulberg,411,24.929262,67.083311
DHA,123,24.806555,67.073008
Landhi,460,24.846732,67.203187
Lyari,87,24.855153,67.017203
Lyari,150,24.840585,67.014033
Landhi,484,24.848145,67.196105
Malir,137,24.888945,67.219959
DHA,92,24.807755,67.060485
Clifton,216,24.82002,67.03702
SITE,114,24.924494,66.994904
Lyari,270,24.854403,67.010388
Gulshan-e-Iqbal,470,24.9222,67.10281
Saddar,20,24.857255,67.007604
North Nazimabad,302,24.945331,67.039056
Korangi,231,24.831132,67.125865
Shah Faisal,245,24.869204,67.154349
Malir,268,24.889578,67.219591
North Nazimabad,123,24.947477,67.027595
DHA,7,24.809644,67.075148
